callsign,country,velocity,altitude,temperature,wind_speed,timestamp,delay_label
N733EP,United States,51.81,762.0,12.3,2.06,2025-04-15T02:38:14,2
CAP1676,United States,55.9,563.88,12.3,2.06,2025-04-15T02:38:15,2
RWZ703,Russian Federation,77.88,822.96,12.3,2.06,2025-04-15T02:38:16,2
DAL2749,United States,220.75,10965.18,12.3,2.06,2025-04-15T02:38:16,0
AAY2875,United States,224.59,11582.4,12.3,2.06,2025-04-15T02:38:15,0
JZA345,Canada,177.3,7315.2,12.3,2.06,2025-04-15T02:33:17,1
AFR377M,France,282.21,11277.6,12.3,2.06,2025-04-15T02:38:15,0
SWA4235,United States,255.5,10668.0,12.3,2.06,2025-04-15T02:38:15,0
NKS500,United States,234.16,11277.6,12.3,2.06,2025-04-15T02:38:16,0
BOX524,Germany,273.65,10668.0,12.3,2.06,2025-04-15T02:38:16,0
BOX594,Germany,214.34,10157.46,12.3,2.06,2025-04-15T02:38:16,0
BOX584,Germany,281.19,11887.2,12.3,2.06,2025-04-15T02:38:16,0
JBU7,United States,236.31,10066.02,12.3,2.06,2025-04-15T02:38:15,0
DAL290,United States,243.06,11887.2,12.3,2.06,2025-04-15T02:38:15,0
VIV3196,Mexico,237.6,9494.52,12.3,2.06,2025-04-15T02:38:15,0
UAL228,United States,253.21,8282.94,12.3,2.06,2025-04-15T02:38:15,0
DAL858,United States,266.33,10668.0,12.3,2.06,2025-04-15T02:38:16,0
DAL972,United States,283.65,11285.22,12.3,2.06,2025-04-15T02:38:16,0
EDV5488,United States,262.8,8229.6,12.3,2.06,2025-04-15T02:38:03,0
SKW6232,United States,200.8,9753.6,12.3,2.06,2025-04-15T02:38:16,0
JBU2596,United States,151.3,2491.74,12.3,2.06,2025-04-15T02:38:15,1
QFA93,Australia,111.64,868.68,12.3,2.06,2025-04-15T02:38:15,1
QFA33,Australia,222.71,12192.0,12.3,2.06,2025-04-15T02:38:16,0
SWA1650,United States,267.24,11887.2,12.3,2.06,2025-04-15T02:38:15,0
AAL1387,United States,195.03,9144.0,12.3,2.06,2025-04-15T02:38:15,1
SKW3688,United States,225.92,10363.2,12.3,2.06,2025-04-15T02:38:16,0
UAL213,United States,156.25,2842.26,12.3,2.06,2025-04-15T02:38:16,1
AZU4711,Brazil,101.42,2430.78,12.3,2.06,2025-04-15T02:38:15,1
QFA9,Australia,223.97,12192.0,12.3,2.06,2025-04-15T02:38:16,0
N5355Q,United States,38.39,91.44,12.3,2.06,2025-04-15T02:38:15,2
FDX131,United States,190.41,11590.02,12.3,2.06,2025-04-15T02:38:16,1
QFA7,Australia,253.62,8572.5,12.3,2.06,2025-04-15T02:38:14,0
UAL1211,United States,282.24,8839.2,12.3,2.06,2025-04-15T02:38:16,0
UAL767,United States,209.73,9631.68,12.3,2.06,2025-04-15T02:38:15,0
FFT3411,United States,186.91,11582.4,12.3,2.06,2025-04-15T02:38:15,1
AAY2608,United States,234.02,11887.2,12.3,2.06,2025-04-15T02:38:16,0
SEJ8157,Czech Republic,98.81,1188.72,12.3,2.06,2025-04-15T02:38:15,2
N1925B,United States,149.35,3489.96,12.3,2.06,2025-04-15T02:38:16,1
BAW58L,United Kingdom,272.41,11582.4,12.3,2.06,2025-04-15T02:38:15,0
AMF1651,United States,113.72,3086.1,12.3,2.06,2025-04-15T02:38:15,1
EIN12G,Ireland,259.21,10668.0,12.3,2.06,2025-04-15T02:38:16,0
QFA4,Australia,248.85,10347.96,12.3,2.06,2025-04-15T02:38:15,0
UPS282,United States,252.84,11902.44,12.3,2.06,2025-04-15T02:38:15,0
N12473,United States,32.1,99.06,12.3,2.06,2025-04-15T02:38:16,2
N982RW,United States,264.88,13716.0,12.3,2.06,2025-04-15T02:38:15,0
N4380Y,United States,166.05,8229.6,12.3,2.06,2025-04-15T02:38:16,1
SWA2635,United States,0.0,0.0,12.3,2.06,2025-04-15T02:38:11,2
N20148,United States,82.13,1798.32,12.3,2.06,2025-04-15T02:38:15,2
N13AN,United States,37.6,297.18,12.3,2.06,2025-04-15T02:36:39,2
ASL139,Serbia,0.0,10972.8,12.3,2.06,2025-04-15T02:37:53,2
SBI5789,Russian Federation,152.73,6096.0,12.3,2.06,2025-04-15T02:38:13,1
SBI6317,Russian Federation,221.15,11582.4,12.3,2.06,2025-04-15T02:37:46,0
,United States,266.61,11277.6,12.3,2.06,2025-04-15T02:38:13,0
ASL137,Serbia,212.59,10988.04,12.3,2.06,2025-04-15T02:38:16,0
MXY915,United States,220.55,10972.8,12.3,2.06,2025-04-15T02:38:16,0
AZO6068,Russian Federation,245.69,10363.2,12.3,2.06,2025-04-15T02:38:16,0
ANA386,Japan,251.18,8831.58,12.3,2.06,2025-04-15T02:38:16,0
FDX1245,United States,117.23,1562.1,12.3,2.06,2025-04-15T02:38:16,1
DAL82,United States,252.04,11277.6,12.3,2.06,2025-04-15T02:38:14,0
BPX212,United States,55.69,1318.26,12.3,2.06,2025-04-15T02:36:54,2
DAL1549,United States,239.63,11582.4,12.3,2.06,2025-04-15T02:38:15,0
BXR1983,United States,87.92,1249.68,12.3,2.06,2025-04-15T02:38:15,2
JBU1922,United States,6.17,0.0,12.3,2.06,2025-04-15T02:38:16,2
DAL266,United States,246.63,10972.8,12.3,2.06,2025-04-15T02:36:34,0
AUL502,Russian Federation,4.12,10972.8,12.3,2.06,2025-04-15T02:38:10,2
G21122,United States,0.73,1722.12,12.3,2.06,2025-04-15T02:38:15,2
JBU504,United States,289.15,9250.68,12.3,2.06,2025-04-15T02:38:16,0
RPA5751,United States,205.48,5234.94,12.3,2.06,2025-04-15T02:38:16,0
TCF639,United States,53.78,548.64,12.3,2.06,2025-04-15T02:38:16,2
N84RJ,United States,53.29,2179.32,12.3,2.06,2025-04-15T02:38:16,2
GJS4191,United States,193.46,6088.38,12.3,2.06,2025-04-15T02:38:15,1
UAL2627,United States,74.36,1196.34,12.3,2.06,2025-04-15T02:38:16,2
UAL618,United States,223.28,10340.34,12.3,2.06,2025-04-15T02:36:16,0
XAAFA,Mexico,182.82,11582.4,12.3,2.06,2025-04-15T02:38:16,1
VKG4189,Denmark,225.87,11590.02,12.3,2.06,2025-04-15T02:38:16,0
N143MW,United States,294.18,13716.0,12.3,2.06,2025-04-15T02:38:15,0
SKW3371,United States,157.96,3276.6,12.3,2.06,2025-04-15T02:38:16,1
AAL1158,United States,10.8,0.0,12.3,2.06,2025-04-15T02:35:19,2
UAL2069,United States,263.39,10660.38,12.3,2.06,2025-04-15T02:38:15,0
AIQ3236,Thailand,129.3,3070.86,12.3,2.06,2025-04-15T02:38:15,1
SCA42,United States,53.89,769.62,12.3,2.06,2025-04-15T02:38:16,2
ANA8515,Japan,190.73,10363.2,12.3,2.06,2025-04-15T02:38:15,1
AIQ3002,Thailand,7.46,0.0,12.3,2.06,2025-04-15T02:38:07,2
JAL645,Japan,189.86,10972.8,12.3,2.06,2025-04-15T02:36:23,1
N44290,United States,60.41,396.24,12.3,2.06,2025-04-15T02:38:15,2
MAL8079,United States,242.59,6477.0,12.3,2.06,2025-04-15T02:38:16,0
CDG8408,China,0.0,0.0,12.3,2.06,2025-04-15T02:38:16,2
SKW5747,United States,207.8,9250.68,12.3,2.06,2025-04-15T02:38:16,0
SWA3775,United States,257.78,11620.5,12.3,2.06,2025-04-15T02:38:15,0
KAL1174,Republic of Korea,6.43,0.0,12.3,2.06,2025-04-15T02:37:23,2
UAL1950,United States,80.53,403.86,12.3,2.06,2025-04-15T02:38:16,2
UAL1216,United States,233.56,10058.4,12.3,2.06,2025-04-15T02:38:10,0
UAL1920,United States,221.46,10363.2,12.3,2.06,2025-04-15T02:38:16,0
AAL884,United States,126.93,2430.78,12.3,2.06,2025-04-15T02:38:15,1
VIV616,Mexico,122.44,1501.14,12.3,2.06,2025-04-15T02:38:02,1
UAL259,United States,227.27,7620.0,12.3,2.06,2025-04-15T02:38:16,0
UAL424,United States,220.76,9753.6,12.3,2.06,2025-04-15T02:34:01,0
N171RA,United States,57.95,762.0,12.3,2.06,2025-04-15T02:37:02,2
SKW6315,United States,2.83,0.0,12.3,2.06,2025-04-15T02:38:10,2
JAL39,Japan,120.26,1470.66,12.3,2.06,2025-04-15T02:38:16,1
DAL2372,United States,0.0,0.0,12.3,2.06,2025-04-15T02:38:15,2
SWA3224,United States,190.64,7528.56,12.3,2.06,2025-04-15T02:38:15,1
AAL963,United States,280.7,11277.6,12.3,2.06,2025-04-15T02:34:05,0
NKS394,United States,238.43,11574.78,12.3,2.06,2025-04-15T02:38:15,0
ANA929,Japan,211.83,12184.38,12.3,2.06,2025-04-15T02:38:16,0
UPS1153,United States,245.91,7315.2,12.3,2.06,2025-04-15T02:38:16,0
SIA991,Singapore,133.8,2545.08,12.3,2.06,2025-04-15T02:38:16,1
JAL723,Japan,6.94,0.0,12.3,2.06,2025-04-15T02:34:48,2
FFT690,United States,175.11,4777.74,12.3,2.06,2025-04-15T02:38:16,1
UAL2215,United States,202.08,10363.2,12.3,2.06,2025-04-15T02:38:15,0
JBU393,United States,199.93,10454.64,12.3,2.06,2025-04-15T02:38:13,1
N4360F,United States,46.99,297.18,12.3,2.06,2025-04-15T02:38:15,2
DHK4904,United Kingdom,0.06,0.0,12.3,2.06,2025-04-15T02:36:32,2
DAL716,United States,70.32,640.08,12.3,2.06,2025-04-15T02:38:16,2
DHK278,United Kingdom,230.8,10370.82,12.3,2.06,2025-04-15T02:38:16,0
N9621V,United States,46.85,2103.12,12.3,2.06,2025-04-15T02:38:16,2
N559AJ,United States,161.11,8237.22,12.3,2.06,2025-04-15T02:38:15,1
FFT4499,United States,177.51,4434.84,12.3,2.06,2025-04-15T02:38:15,1
N733JA,United States,59.73,2651.76,12.3,2.06,2025-04-15T02:38:15,2
SWA3386,United States,296.46,10668.0,12.3,2.06,2025-04-15T02:38:16,0
VOI1043,Mexico,218.57,9768.84,12.3,2.06,2025-04-15T02:38:16,0
RCH328,United States,189.88,10972.8,12.3,2.06,2025-04-15T02:38:16,1
IBE2602,Spain,116.16,922.02,12.3,2.06,2025-04-15T02:38:16,1
IGO7EM,India,219.73,8526.78,12.3,2.06,2025-04-15T02:38:15,0
STW168,Turkey,208.27,7886.7,12.3,2.06,2025-04-15T02:38:16,0
YNB,Australia,58.76,297.18,12.3,2.06,2025-04-15T02:38:16,2
SIA728,Singapore,257.53,8366.76,12.3,2.06,2025-04-15T02:38:15,0
SWA3696,United States,45.27,0.0,12.3,2.06,2025-04-15T02:37:57,2
RPA4383,United States,140.96,2049.78,12.3,2.06,2025-04-15T02:38:16,1
ASL501,Serbia,230.0,10675.62,12.3,2.06,2025-04-15T02:38:16,0
ASL989,Serbia,140.04,2583.18,12.3,2.06,2025-04-15T02:38:15,1
ASA805,United States,208.54,8404.86,12.3,2.06,2025-04-15T02:38:15,0
AAL3323,United States,191.9,9753.6,12.3,2.06,2025-04-15T02:38:16,1
KAL621,Republic of Korea,26.75,0.0,12.3,2.06,2025-04-15T02:36:29,2
VOZ218,Australia,216.77,6819.9,12.3,2.06,2025-04-15T02:38:15,0
AXEL21,United States,199.81,12192.0,12.3,2.06,2025-04-15T02:38:16,1
IGO2147,India,233.87,7833.36,12.3,2.06,2025-04-15T02:38:16,0
N79PG,United States,56.06,281.94,12.3,2.06,2025-04-15T02:33:46,2
DAL1275,United States,67.66,220.98,12.3,2.06,2025-04-15T02:34:24,2
DAL1387,United States,268.6,11277.6,12.3,2.06,2025-04-15T02:38:16,0
UAL2155,United States,216.98,10363.2,12.3,2.06,2025-04-15T02:38:15,0
AIC2741,India,242.32,10439.4,12.3,2.06,2025-04-15T02:38:16,0
EDV5527,United States,250.31,10675.62,12.3,2.06,2025-04-15T02:38:16,0
SWA4080,United States,238.94,6865.62,12.3,2.06,2025-04-15T02:31:59,0
NKS686,United States,229.8,10363.2,12.3,2.06,2025-04-15T02:38:15,0
FBZ5067,Argentina,114.6,1706.88,12.3,2.06,2025-04-15T02:38:15,1
EJA837,United States,0.0,0.0,12.3,2.06,2025-04-15T02:38:13,2
JBU1151,United States,66.88,220.98,12.3,2.06,2025-04-15T02:38:14,2
ENY4181,United States,220.54,10363.2,12.3,2.06,2025-04-15T02:38:16,0
DAL2768,United States,271.39,10431.78,12.3,2.06,2025-04-15T02:38:16,0
N9676U,United States,59.22,1531.62,12.3,2.06,2025-04-15T02:38:15,2
FJI920,Fiji,122.16,1470.66,12.3,2.06,2025-04-15T02:38:15,1
NKS112,United States,250.7,10675.62,12.3,2.06,2025-04-15T02:38:15,0
JNA222,Republic of Korea,198.51,10363.2,12.3,2.06,2025-04-15T02:38:16,1
AAL1989,United States,200.56,9136.38,12.3,2.06,2025-04-15T02:38:15,0
JAL608,Japan,143.91,4145.28,12.3,2.06,2025-04-15T02:38:16,1
SWA4404,United States,202.75,10972.8,12.3,2.06,2025-04-15T02:38:16,0
CXK486,United States,49.94,1402.08,12.3,2.06,2025-04-15T02:38:16,2
UAL314,United States,240.4,11887.2,12.3,2.06,2025-04-15T02:38:15,0
AAL1401,United States,6.94,0.0,12.3,2.06,2025-04-15T02:38:14,2
AAL1533,United States,225.97,10363.2,12.3,2.06,2025-04-15T02:38:16,0
FFT3972,United States,8.75,0.0,12.3,2.06,2025-04-15T02:36:37,2
N506DE,United States,39.44,1493.52,12.3,2.06,2025-04-15T02:38:13,2
SWA3568,United States,234.65,11277.6,12.3,2.06,2025-04-15T02:38:15,0
NKS777,United States,190.56,3901.44,12.3,2.06,2025-04-15T02:38:15,1
N616SF,United States,71.6,3185.16,12.3,2.06,2025-04-15T02:38:14,2
SKW6195,United States,268.14,8237.22,12.3,2.06,2025-04-15T02:38:15,0
UAL54,United States,252.45,10370.82,12.3,2.06,2025-04-15T02:38:15,0
UAL1532,United States,255.22,9448.8,12.3,2.06,2025-04-15T02:38:14,0
TROJ75,Australia,166.04,9227.82,12.3,2.06,2025-04-15T02:38:15,1
KGJ,Australia,54.54,662.94,12.3,2.06,2025-04-15T02:38:15,2
NCR4801,United States,249.68,7025.64,12.3,2.06,2025-04-15T02:38:15,0
EIN1XG,Ireland,246.82,10660.38,12.3,2.06,2025-04-15T02:38:15,0
EIN118,Ireland,283.72,10058.4,12.3,2.06,2025-04-15T02:38:15,0
ASA435,United States,215.16,10363.2,12.3,2.06,2025-04-15T02:38:16,0
SWA4423,United States,216.63,9144.0,12.3,2.06,2025-04-15T02:38:15,0
FDX1359,United States,266.56,11285.22,12.3,2.06,2025-04-15T02:38:15,0
JBU711,United States,213.01,10965.18,12.3,2.06,2025-04-15T02:38:16,0
IGO4DC,India,219.93,9265.92,12.3,2.06,2025-04-15T02:36:10,0
LXJ509,United States,61.24,198.12,12.3,2.06,2025-04-15T02:35:59,2
UAL457,United States,199.6,10980.42,12.3,2.06,2025-04-15T02:38:16,1
ABR9CE,Ireland,84.87,2468.88,12.3,2.06,2025-04-15T02:38:16,2
ABR2VE,Ireland,135.5,6400.8,12.3,2.06,2025-04-15T02:38:15,1
ABR3UE,Ireland,141.48,6400.8,12.3,2.06,2025-04-15T02:38:16,1
NKS812,United States,229.49,10363.2,12.3,2.06,2025-04-15T02:38:14,0
FDX1269,United States,196.23,10980.42,12.3,2.06,2025-04-15T02:38:16,1
AIC527,India,225.84,10972.8,12.3,2.06,2025-04-15T02:35:56,0
SWA1579,United States,172.69,4945.38,12.3,2.06,2025-04-15T02:38:15,1
SWA1458,United States,0.0,0.0,12.3,2.06,2025-04-15T02:37:00,2
BELLS73,United States,0.0,0.0,12.3,2.06,2025-04-15T02:37:42,2
AAL135,United States,202.02,7284.72,12.3,2.06,2025-04-15T02:38:16,0
N6122W,United States,45.69,1036.32,12.3,2.06,2025-04-15T02:35:42,2
DAL975,United States,216.55,10972.8,12.3,2.06,2025-04-15T02:38:15,0
DAL2603,United States,278.29,10073.64,12.3,2.06,2025-04-15T02:38:16,0
AAL550,United States,0.0,0.0,12.3,2.06,2025-04-15T02:37:29,2
SKW5021,United States,192.16,9753.6,12.3,2.06,2025-04-15T02:38:16,1
DAL565,United States,214.97,10972.8,12.3,2.06,2025-04-15T02:38:13,0
DAL3248,United States,2.31,0.0,12.3,2.06,2025-04-15T02:38:15,2
AIC502,India,217.75,5463.54,12.3,2.06,2025-04-15T02:38:15,0
SWA2857,United States,179.22,9288.78,12.3,2.06,2025-04-15T02:38:16,1
ASA217,United States,234.01,10363.2,12.3,2.06,2025-04-15T02:38:16,0
ASA1403,United States,226.14,10972.8,12.3,2.06,2025-04-15T02:38:14,0
SWA4720,United States,203.35,12192.0,12.3,2.06,2025-04-15T02:38:15,0
AAL1945,United States,13.89,0.0,12.3,2.06,2025-04-15T02:33:42,2
N733WT,United States,30.87,0.0,12.3,2.06,2025-04-15T02:37:59,2
SWA4568,United States,278.23,12496.8,12.3,2.06,2025-04-15T02:38:14,0
FJI410,Fiji,218.54,7056.12,12.3,2.06,2025-04-15T02:38:15,0
VIV1286,Mexico,254.55,9692.64,12.3,2.06,2025-04-15T02:38:15,0
JAL553,Japan,229.52,6423.66,12.3,2.06,2025-04-15T02:38:16,0
SCX8279,United States,223.22,10972.8,12.3,2.06,2025-04-15T02:37:41,0
ENY4026,United States,221.61,10355.58,12.3,2.06,2025-04-15T02:38:16,0
UPS907,United States,258.28,10668.0,12.3,2.06,2025-04-15T02:38:15,0
ANA205,Japan,215.78,12184.38,12.3,2.06,2025-04-15T02:38:16,0
UPS1315,United States,227.31,10668.0,12.3,2.06,2025-04-15T02:38:15,0
SJO834,Japan,192.92,9753.6,12.3,2.06,2025-04-15T02:33:24,1
DAL752,United States,188.22,10965.18,12.3,2.06,2025-04-15T02:38:16,1
N120FM,United States,54.5,2727.96,12.3,2.06,2025-04-15T02:38:15,2
N93LE,United States,0.0,0.0,12.3,2.06,2025-04-15T02:38:14,2
CHH437,China,3.6,11582.4,12.3,2.06,2025-04-15T02:18:06,2
N461MT,United States,49.13,403.86,12.3,2.06,2025-04-15T02:38:16,2
UPS591,United States,269.72,12504.42,12.3,2.06,2025-04-15T02:38:15,0
NKS943,United States,149.06,2499.36,12.3,2.06,2025-04-15T02:38:16,1
N7083Q,United States,4.63,0.0,12.3,2.06,2025-04-15T02:38:14,2
DAL80,United States,135.65,1295.4,12.3,2.06,2025-04-15T02:38:15,1
ABV8AN,United Kingdom,231.51,7917.18,12.3,2.06,2025-04-15T02:38:15,0
,United States,224.65,10972.8,12.3,2.06,2025-04-15T02:36:26,0
FFT1645,United States,227.55,10363.2,12.3,2.06,2025-04-15T02:38:16,0
JJP104,Japan,142.55,5295.9,12.3,2.06,2025-04-15T02:38:15,1
ASA439,United States,223.84,10972.8,12.3,2.06,2025-04-15T02:38:16,0
SWA3512,United States,208.65,10363.2,12.3,2.06,2025-04-15T02:38:15,0
IGO7623,India,93.58,1562.1,12.3,2.06,2025-04-15T02:38:15,2
FJI450,Fiji,222.07,11277.6,12.3,2.06,2025-04-15T02:38:15,0
AIC2828,India,138.07,4876.8,12.3,2.06,2025-04-15T02:38:16,1
AAL1684,United States,4.37,0.0,12.3,2.06,2025-04-15T02:36:09,2
SDG111,India,145.11,6400.8,12.3,2.06,2025-04-15T02:38:16,1
AAL511,United States,215.45,10363.2,12.3,2.06,2025-04-15T02:38:15,0
EIN124,Ireland,192.61,4251.96,12.3,2.06,2025-04-15T02:38:16,1
EWG80M,Germany,213.16,10965.18,12.3,2.06,2025-04-15T02:38:16,0
EWG4A,Germany,1.03,0.0,12.3,2.06,2025-04-15T02:35:55,2
RNA230,Nepal,250.56,10058.4,12.3,2.06,2025-04-15T02:38:15,0
ASA346,United States,254.49,11887.2,12.3,2.06,2025-04-15T02:38:15,0
JIA5053,United States,75.14,762.0,12.3,2.06,2025-04-15T02:38:16,2
IGO7562,India,139.95,3352.8,12.3,2.06,2025-04-15T02:38:16,1
HLF9814,China,266.56,11887.2,12.3,2.06,2025-04-15T02:34:51,0
KGX,Australia,148.19,3436.62,12.3,2.06,2025-04-15T02:38:15,1
ANA773,Japan,157.37,2659.38,12.3,2.06,2025-04-15T02:38:14,1
MXY509,United States,56.72,365.76,12.3,2.06,2025-04-15T02:38:15,2
RXW,Australia,37.73,-45.72,12.3,2.06,2025-04-15T02:33:50,2
GTI8692,United States,290.77,10058.4,12.3,2.06,2025-04-15T02:38:15,0
SKW3351,United States,92.66,868.68,12.3,2.06,2025-04-15T02:38:15,2
DAL2773,United States,224.5,11574.78,12.3,2.06,2025-04-15T02:38:15,0
SKW3679,United States,244.3,11178.54,12.3,2.06,2025-04-15T02:38:16,0
ATN3357,United States,216.67,11887.2,12.3,2.06,2025-04-15T02:36:08,0
JAL690,Japan,236.1,6278.88,12.3,2.06,2025-04-15T02:38:16,0
ASA1062,United States,226.96,9852.66,12.3,2.06,2025-04-15T02:38:16,0
FDX1303,United States,192.4,8892.54,12.3,2.06,2025-04-15T02:38:16,1
N218BH,United States,47.49,4053.84,12.3,2.06,2025-04-15T02:36:39,2
KAI42,United States,255.4,9624.06,12.3,2.06,2025-04-15T02:38:16,0
DAL537,United States,253.34,11209.02,12.3,2.06,2025-04-15T02:38:16,0
,United States,5.14,0.0,12.3,2.06,2025-04-15T02:35:46,2
JAL6791,Japan,3.6,0.0,12.3,2.06,2025-04-15T02:38:16,2
ZKNYG,New Zealand,55.03,190.5,12.3,2.06,2025-04-15T02:38:15,2
ANZ124,New Zealand,263.29,9319.26,12.3,2.06,2025-04-15T02:38:15,0
UPS301,United States,244.29,11894.82,12.3,2.06,2025-04-15T02:38:14,0
VIV4187,Mexico,30.87,0.0,12.3,2.06,2025-04-15T02:38:14,2
ANA247,Japan,127.73,5059.68,12.3,2.06,2025-04-15T02:38:08,1
SKW6462,United States,224.93,11277.6,12.3,2.06,2025-04-15T02:38:16,0
AMX404,Mexico,250.1,10668.0,12.3,2.06,2025-04-15T02:38:16,0
RPA4593,United States,206.28,4358.64,12.3,2.06,2025-04-15T02:38:15,0
ADO16,Japan,121.9,4739.64,12.3,2.06,2025-04-15T02:38:15,1
KME701,Cambodia,205.94,6705.6,12.3,2.06,2025-04-15T02:38:15,0
HGO741,United Kingdom,239.74,10972.8,12.3,2.06,2025-04-15T02:38:15,0
UPS837,United States,273.38,11887.2,12.3,2.06,2025-04-15T02:37:55,0
DAL692,United States,258.46,9456.42,12.3,2.06,2025-04-15T02:38:13,0
CBJ5650,China,0.0,0.0,12.3,2.06,2025-04-15T02:35:00,2
ERU318,United States,63.01,548.64,12.3,2.06,2025-04-15T02:38:15,2
N79SC,United States,182.54,5052.06,12.3,2.06,2025-04-15T02:38:15,1
N331JT,United States,46.07,152.4,12.3,2.06,2025-04-15T02:35:17,2
DAL2615,United States,196.69,10957.56,12.3,2.06,2025-04-15T02:38:16,1
VIR76X,United Kingdom,260.42,11887.2,12.3,2.06,2025-04-15T02:38:05,0
SWA543,United States,11.32,1584.96,12.3,2.06,2025-04-15T02:33:50,2
N384HB,United States,38.59,1371.6,12.3,2.06,2025-04-15T02:36:31,2
UPS321,United States,235.09,11887.2,12.3,2.06,2025-04-15T02:38:15,0
AAL1500,United States,224.7,4579.62,12.3,2.06,2025-04-15T02:38:09,0
FMJ,Germany,8.23,0.0,12.3,2.06,2025-04-15T02:37:20,2
N479AK,United States,104.69,1127.76,12.3,2.06,2025-04-15T02:38:15,1
SWA2173,United States,199.26,11582.4,12.3,2.06,2025-04-15T02:38:16,1
ASA617,United States,248.8,10972.8,12.3,2.06,2025-04-15T02:37:03,0
N331JK,United States,54.3,2156.46,12.3,2.06,2025-04-15T02:38:15,2
ANA160,Japan,116.73,2072.64,12.3,2.06,2025-04-15T02:38:15,1
ANA8441,Japan,228.11,10370.82,12.3,2.06,2025-04-15T02:37:16,0
ZKIDU,New Zealand,53.42,601.98,12.3,2.06,2025-04-15T02:36:49,2
DAL2028,United States,225.1,10363.2,12.3,2.06,2025-04-15T02:38:16,0
UPS9301,United States,0.0,0.0,12.3,2.06,2025-04-15T02:38:01,2
AAL1422,United States,154.31,1653.54,12.3,2.06,2025-04-15T02:38:09,1
ASA1294,United States,238.99,10972.8,12.3,2.06,2025-04-15T02:38:16,0
AMX471,Mexico,75.7,2202.18,12.3,2.06,2025-04-15T02:37:18,2
SWA246,United States,272.64,12496.8,12.3,2.06,2025-04-15T02:38:16,0
VOI1850,Mexico,82.31,746.76,12.3,2.06,2025-04-15T02:38:15,2
FDX1209,United States,230.58,10370.82,12.3,2.06,2025-04-15T02:38:15,0
RXA4366,Australia,12.86,0.0,12.3,2.06,2025-04-15T02:38:07,2
SVA884,Saudi Arabia,265.45,11879.58,12.3,2.06,2025-04-15T02:38:15,0
N601LM,United States,65.12,1303.02,12.3,2.06,2025-04-15T02:38:14,2
N8502V,United States,60.72,487.68,12.3,2.06,2025-04-15T02:38:15,2
N8351L,United States,29.95,1013.46,12.3,2.06,2025-04-15T02:38:15,2
ANA110,Japan,295.38,9448.8,12.3,2.06,2025-04-15T02:38:09,0
JAL6779,Japan,185.75,8412.48,12.3,2.06,2025-04-15T02:38:16,1
SWA3906,United States,210.04,10363.2,12.3,2.06,2025-04-15T02:38:16,0
FDX1604,United States,196.1,11582.4,12.3,2.06,2025-04-15T02:38:16,1
N63BF,United States,60.14,2598.42,12.3,2.06,2025-04-15T02:38:15,2
FFT1875,United States,208.87,9144.0,12.3,2.06,2025-04-15T02:38:15,0
JAL584,Japan,4.89,0.0,12.3,2.06,2025-04-15T02:34:23,2
FOX1,United States,1.54,502.92,12.3,2.06,2025-04-15T02:34:01,2
ANA375,Japan,249.3,10058.4,12.3,2.06,2025-04-15T02:38:16,0
SBI6409,Russian Federation,192.02,5951.22,12.3,2.06,2025-04-15T02:38:15,1
UPS204,United States,7.2,0.0,12.3,2.06,2025-04-15T02:37:28,2
GAP2923,Philippines,204.26,5120.64,12.3,2.06,2025-04-15T02:38:15,0
JBU763,United States,224.27,10363.2,12.3,2.06,2025-04-15T02:38:15,0
MAA3629,Ireland,252.24,10675.62,12.3,2.06,2025-04-15T02:38:14,0
MAA3114,Ireland,251.24,11582.4,12.3,2.06,2025-04-15T02:38:05,0
UPS1477,United States,132.23,2766.06,12.3,2.06,2025-04-15T02:38:16,1
GAP2015,Philippines,156.0,3482.34,12.3,2.06,2025-04-15T02:38:15,1
VOI1753,United States,214.7,9151.62,12.3,2.06,2025-04-15T02:38:15,0
TWB281,Republic of Korea,246.38,11582.4,12.3,2.06,2025-04-15T02:38:14,0
DAL956,United States,142.84,3192.78,12.3,2.06,2025-04-15T02:38:15,1
YGZ,Australia,46.23,1036.32,12.3,2.06,2025-04-15T02:38:16,2
NKS235,United States,185.04,5052.06,12.3,2.06,2025-04-15T02:38:16,1
KAL081,Republic of Korea,292.11,10668.0,12.3,2.06,2025-04-15T02:38:13,0
AAL1389,United States,245.25,8999.22,12.3,2.06,2025-04-15T02:38:16,0
KAL8313,Republic of Korea,264.76,11582.4,12.3,2.06,2025-04-15T02:38:16,0
UPS1173,United States,205.32,8945.88,12.3,2.06,2025-04-15T02:38:16,0
SKW5113,United States,272.93,8839.2,12.3,2.06,2025-04-15T02:38:16,0
VOZ1880,Australia,213.7,12192.0,12.3,2.06,2025-04-15T02:38:16,0
AAL1888,United States,158.61,5097.78,12.3,2.06,2025-04-15T02:38:16,1
TWB502,Republic of Korea,255.66,10233.66,12.3,2.06,2025-04-15T02:38:16,0
N5105P,United States,46.03,335.28,12.3,2.06,2025-04-15T02:38:14,2
KAL9204,Republic of Korea,259.81,10972.8,12.3,2.06,2025-04-15T02:38:01,0
YGI,Australia,50.46,708.66,12.3,2.06,2025-04-15T02:38:16,2
AAR244,Republic of Korea,278.81,11277.6,12.3,2.06,2025-04-15T02:38:15,0
AAY980,United States,69.46,160.02,12.3,2.06,2025-04-15T02:38:15,2
VJA603,United States,223.02,12496.8,12.3,2.06,2025-04-15T02:38:15,0
